layer,head,type,effect
0,0,attn_head,-0.01766366958618164
0,1,attn_head,0.01664600372314453
0,2,attn_head,-0.011429882049560547
0,3,attn_head,0.005381107330322266
0,4,attn_head,0.014214229583740235
0,5,attn_head,0.0011420249938964844
0,6,attn_head,-0.015939903259277344
0,7,attn_head,-0.012903213500976562
0,8,attn_head,0.010576725006103516
0,9,attn_head,-0.03505001068115234
0,10,attn_head,-0.010133838653564453
0,11,attn_head,0.001348876953125
1,0,attn_head,0.004464340209960937
1,1,attn_head,0.00013933181762695312
1,2,attn_head,0.0024010658264160155
1,3,attn_head,-0.006352901458740234
1,4,attn_head,0.015202903747558593
1,5,attn_head,0.0006226539611816406
1,6,attn_head,0.009724807739257813
1,7,attn_head,-0.004228019714355468
1,8,attn_head,0.009887981414794921
1,9,attn_head,0.007519817352294922
1,10,attn_head,0.0035943031311035157
1,11,attn_head,0.0012086868286132813
2,0,attn_head,0.0042056083679199215
2,1,attn_head,0.005707454681396484
2,2,attn_head,0.011180591583251954
2,3,attn_head,-0.003299903869628906
2,4,attn_head,-0.020184803009033202
2,5,attn_head,-0.007434463500976563
2,6,attn_head,-0.006712913513183594
2,7,attn_head,-0.011022663116455078
2,8,attn_head,0.0005356788635253907
2,9,attn_head,-0.012046146392822265
2,10,attn_head,-0.010001564025878906
2,11,attn_head,-0.008773994445800782
3,0,attn_head,-0.00014410018920898437
3,1,attn_head,-0.014760398864746093
3,2,attn_head,0.01602020263671875
3,3,attn_head,-0.007520008087158203
3,4,attn_head,-0.013839054107666015
3,5,attn_head,-0.006079483032226563
3,6,attn_head,-0.009553337097167968
3,7,attn_head,-0.0026834487915039064
3,8,attn_head,0.00235748291015625
3,9,attn_head,0.00279998779296875
3,10,attn_head,-0.0040837287902832035
3,11,attn_head,-0.008223915100097656
4,0,attn_head,-0.002353000640869141
4,1,attn_head,-0.00768747329711914
4,2,attn_head,0.002521228790283203
4,3,attn_head,-0.005422115325927734
4,4,attn_head,-0.008028793334960937
4,5,attn_head,-0.013129329681396485
4,6,attn_head,-0.004097175598144531
4,7,attn_head,-0.002354717254638672
4,8,attn_head,-0.011383914947509765
4,9,attn_head,-0.015243244171142579
4,10,attn_head,-0.0044880867004394535
4,11,attn_head,-0.005065155029296875
5,0,attn_head,-0.001573467254638672
5,1,attn_head,-0.012456226348876952
5,2,attn_head,0.003534698486328125
5,3,attn_head,-0.0022061347961425783
5,4,attn_head,-0.024129867553710938
5,5,attn_head,0.004281520843505859
5,6,attn_head,-0.025472354888916016
5,7,attn_head,-0.007534694671630859
5,8,attn_head,-0.027622699737548828
5,9,attn_head,-0.011894607543945312
5,10,attn_head,-0.04514331817626953
5,11,attn_head,0.0012202262878417969
6,0,attn_head,-0.010457801818847656
6,1,attn_head,-0.018277645111083984
6,2,attn_head,0.01249074935913086
6,3,attn_head,0.00559530258178711
6,4,attn_head,-0.008136177062988281
6,5,attn_head,-0.020219898223876952
6,6,attn_head,-0.02967691421508789
6,7,attn_head,-0.005669879913330078
6,8,attn_head,-0.009613895416259765
6,9,attn_head,-0.02960233688354492
6,10,attn_head,-0.02244148254394531
6,11,attn_head,-0.030853271484375
7,0,attn_head,-0.025413894653320314
7,1,attn_head,-0.008670330047607422
7,2,attn_head,-0.01349344253540039
7,3,attn_head,-0.02135467529296875
7,4,attn_head,-0.0011217117309570313
7,5,attn_head,-0.034659957885742186
7,6,attn_head,-0.028014278411865233
7,7,attn_head,-0.012133121490478516
7,8,attn_head,-0.017861080169677735
7,9,attn_head,-0.02788228988647461
7,10,attn_head,-0.031743431091308595
7,11,attn_head,-0.016430473327636717
8,0,attn_head,-0.007879543304443359
8,1,attn_head,-0.010675716400146484
8,2,attn_head,-0.0007516860961914063
8,3,attn_head,-0.016536998748779296
8,4,attn_head,-0.003020191192626953
8,5,attn_head,0.001636505126953125
8,6,attn_head,-0.026996040344238283
8,7,attn_head,-0.0035676002502441407
8,8,attn_head,-0.015514659881591796
8,9,attn_head,-0.02245340347290039
8,10,attn_head,-0.007781314849853516
8,11,attn_head,-0.0166839599609375
9,0,attn_head,-0.02155752182006836
9,1,attn_head,0.002708721160888672
9,2,attn_head,-0.023304462432861328
9,3,attn_head,-0.02010478973388672
9,4,attn_head,0.004973030090332032
9,5,attn_head,-0.0010274887084960938
9,6,attn_head,-0.005318260192871094
9,7,attn_head,-0.030330753326416014
9,8,attn_head,0.00069427490234375
9,9,attn_head,-0.019307518005371095
9,10,attn_head,-0.00784759521484375
9,11,attn_head,-0.019889450073242186
10,0,attn_head,0.002985382080078125
10,1,attn_head,0.004194927215576172
10,2,attn_head,0.002742099761962891
10,3,attn_head,-0.007845020294189453
10,4,attn_head,0.004266071319580078
10,5,attn_head,0.008017826080322265
10,6,attn_head,-0.0006697654724121093
10,7,attn_head,-0.01424236297607422
10,8,attn_head,-0.010908985137939453
10,9,attn_head,-0.009203243255615234
10,10,attn_head,-0.002945709228515625
10,11,attn_head,-0.0021373748779296873
11,0,attn_head,0.0016839027404785157
11,1,attn_head,-0.0014753341674804688
11,2,attn_head,-0.005640792846679688
11,3,attn_head,-0.012986087799072265
11,4,attn_head,0.004130268096923828
11,5,attn_head,0.0006699562072753906
11,6,attn_head,0.002972698211669922
11,7,attn_head,0.010200881958007812
11,8,attn_head,-0.004281520843505859
11,9,attn_head,-0.008716297149658204
11,10,attn_head,-0.000650787353515625
11,11,attn_head,-0.004573917388916016
0,-1,mlp,-0.36492466926574707
1,-1,mlp,-0.12020463943481445
2,-1,mlp,0.05237569808959961
3,-1,mlp,0.0756134033203125
4,-1,mlp,0.025040912628173827
5,-1,mlp,0.05643463134765625
6,-1,mlp,-0.01619272232055664
7,-1,mlp,-0.02530956268310547
8,-1,mlp,-0.0703134536743164
9,-1,mlp,-0.010513210296630859
10,-1,mlp,0.020752906799316406
11,-1,mlp,-0.13807401657104493
